,index,Route,SENS,PR_FIN,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,X,Y,Estimated pr,Estimation delta
1315,146230,A0013,2,75,1.36983375,49.09001983,1.36993024,49.08995553,1.369881995,49.08998768,75,9.684944319804892
1316,146330,A0013,2,74,1.37962099,49.08374931,1.37972419,49.08368999,1.37967259,49.083719650000006,74,19.825010772207563
1317,146431,A0013,2,73,1.39061742,49.07827718,1.3907316,49.07822715,1.3906745100000002,49.078252164999995,73,4.438774092441407
1318,146531,A0013,2,72,1.4020267,49.07332407,1.40213909,49.07327338,1.402082895,49.073298725,72,4.658881160315372
1319,146787,A0013,2,110,1.08923913,49.32823264,1.08934304,49.3281745,1.089291085,49.32820357,110,33.5750776091606
1320,146886,A0013,2,109,1.09936115,49.32231075,1.09945763,49.32224732,1.09940939,49.322279035,109,22.82708112123975
1321,146985,A0013,2,108,1.10787551,49.3153726,1.10794956,49.315297,1.107912535,49.3153348,108,4.785163013557411
1322,147086,A0013,2,107,1.11431867,49.30734703,1.11437889,49.30726603,1.11434878,49.307306530000005,107,4.3151796669301525
1323,147183,A0013,2,106,1.11970907,49.299386,1.11975254,49.29930097,1.119730805,49.299343484999994,106,5.690437865250409
1324,147282,A0013,2,105,1.12345886,49.29084962,1.1234952,49.29076322,1.12347703,49.29080642,105,24.89079768553819
1325,147381,A0013,2,104,1.12707035,49.28230134,1.12710832,49.2822158,1.127089335,49.282258569999996,104,17.88039934573764
1326,147481,A0013,2,103,1.13189614,49.27393005,1.13195709,49.27384932,1.131926615,49.273889685,103,6.571559630869925
1327,147584,A0013,2,101,1.13939588,49.2661035,1.13948118,49.26603236,1.13943853,49.26606793,102,33.27024376382871
1328,147685,A0013,2,100,1.14898719,49.25954942,1.14909234,49.25949093,1.149039765,49.259520175,101,57.75520731665392
1329,147779,A0013,2,100,1.15955849,49.25468213,1.15967719,49.25463695,1.1596178400000001,49.25465954,100,9.440929925389282
1330,147877,A0013,2,99,1.17140908,49.25045808,1.17152912,49.25041596,1.1714691,49.25043702,99,12.75211689169015
1331,147975,A0013,2,98,1.18325795,49.24624209,1.18337657,49.24619742,1.18331726,49.246219755,98,17.982145941151124
1332,148063,A0013,2,97,1.19305895,49.24165534,1.19316098,49.2415951,1.193109965,49.24162522,97,16.590059263837706
1333,148172,A0013,2,96,1.20269284,49.23424046,1.2027659,49.23416469,1.2027293700000001,49.234202575,96,23.978655714470218
1334,148272,A0013,2,95,1.20884899,49.22624857,1.2089041,49.22616614,1.2088765449999999,49.226207355,95,10.882296477577162
1335,148426,A0013,2,93,1.21738255,49.21359077,1.21743819,49.21350884,1.21741037,49.213549805,93,21.18254768140967
1336,148526,A0013,2,92,1.22292164,49.20536606,1.22297682,49.20528407,1.22294923,49.205325065,92,23.75151964184164
1337,148626,A0013,2,91,1.22845716,49.197143,1.22851323,49.19706088,1.228485195,49.197101939999996,91,2.8874329419106086
1338,148728,A0013,2,90,1.23409482,49.18876771,1.23415066,49.18868539,1.23412274,49.18872655,90,15.179578117883654
1339,148781,A0013B,2,1,1.74685672,48.96686183,1.74697062,48.96681114,1.74691367,48.966836485,list index out of range,15.179578117883654
1340,148882,A0013B,2,0,1.76006751,48.96509194,1.76020345,48.96509278,1.76013548,48.96509236,list index out of range,15.179578117883654
1341,148965,A0014,2,7,2.17249294,48.91261764,2.17262932,48.91261242,2.17256113,48.91261503,7,4.657601562399592
1342,149064,A0014,2,6,2.18559855,48.91086775,2.18571759,48.9108256,2.1856580699999997,48.910846675,6,3.4267743178510672
1343,149164,A0014,2,5,2.19568583,48.90488805,2.19578298,48.90482658,2.195734405,48.904857315,5,3.4829837066880702
1344,149174,A0014,2,20,2.00598256,48.92066295,2.00610266,48.92061955,2.0060426099999997,48.92064125,20,10.9169953079197
1345,149275,A0014,2,19,2.01846466,48.91686427,2.01859364,48.91683765,2.01852915,48.91685096,19,4.900154504058234
1346,149376,A0014,2,17,2.03199855,48.91536335,2.03213525,48.91535134,2.0320669000000002,48.915357345000004,18,13.363535685230417
1347,149475,A0014,2,16,2.0446605,48.91274662,2.04476313,48.91268704,2.0447118150000003,48.91271683,17,5.227021122643817
1348,149576,A0014,2,15,2.05459298,48.90652514,2.05471492,48.90648648,2.0546539499999996,48.90650581,16,5.718429365509175
1349,150075,A0014,2,11,2.11868836,48.91758866,2.11882204,48.91760419,2.1187552,48.917596425,11,8.558374463629299
1350,150132,A0014,2,10,2.12623894,48.91661062,2.12637038,48.9165869,2.1263046599999997,48.91659876,10,418.0739014633221
1351,150174,A0014,2,10,2.13179934,48.91567863,2.13193087,48.91565691,2.131865105,48.91566777,10,2.4287648295843756
1352,150275,A0014,2,9,2.14539306,48.91448258,2.1455292,48.91447914,2.14546113,48.91448086,9,3.4638376748364337
1353,150469,A0016,2,114,2.23866295,49.78916547,2.23865941,49.78907594,2.2386611800000003,49.789120705,114,13.99270942659746
1354,150569,A0016,2,113,2.23715896,49.78026338,2.23712768,49.78017519,2.23714332,49.780219285,113,10.090474408066287
1355,150669,A0016,2,112,2.23364078,49.77157614,2.23360928,49.7714888,2.23362503,49.77153247,112,4.9263608436164015
1356,150970,A0016,2,109,2.2310211,49.74477063,2.2310522,49.74468285,2.23103665,49.74472674,109,2.46411649612673
1357,151070,A0016,2,108,2.23465277,49.7361144,2.23468959,49.73602832,2.23467118,49.73607136,108,3.516549732802807
1358,151371,A0016,2,105,2.23903362,49.70958533,2.23900612,49.70949655,2.23901987,49.70954094,105,2.4086734648955574
1359,151560,A0016,2,137,2.19038435,49.97435948,2.1904393,49.97427702,2.190411825,49.974318249999996,138,3.0401175200200625
1360,151640,A0016,2,142,2.16732045,50.00677926,2.16742125,50.0067177,2.16737085,50.00674848,142,6.123225986265324
1361,151740,A0016,2,141,2.1753928,49.99949288,2.17545024,49.99941118,2.17542152,49.99945203,141,0.2792429543454244
1362,151839,A0016,2,140,2.1796934,49.99101595,2.17973296,49.99092917,2.1797131800000002,49.99097256,140,6.172268101085838
1363,151939,A0016,2,139,2.18451014,49.98254859,2.18456954,49.98246649,2.1845398400000002,49.98250754,139,3.359550528844236
1364,152000,A0016,2,144,2.14192411,50.01291402,2.14206411,50.0129184,2.14199411,50.01291621,144,14.37685129153044
1365,152100,A0016,2,143,2.15560506,50.01155835,2.15573487,50.01152614,2.155669965,50.011542245,143,7.910388533508322
1366,152151,A0016,2,156,1.98742868,50.0628204,1.98754442,50.06276936,1.98748655,50.06279488,157,0.9407240527156382
1367,152251,A0016,2,156,1.99921294,50.05798565,1.99932944,50.05793507,1.99927119,50.057960359999996,156,9.596293122342244
1368,152351,A0016,2,155,2.01087053,50.05301405,2.010991,50.05296767,2.0109307650000003,50.05299086,155,6.6762922785969385
1369,152451,A0016,2,154,2.02292811,50.04846798,2.02304339,50.04841742,2.02298575,50.048442699999995,154,8.24007272781276
1370,152551,A0016,2,153,2.03301957,50.04227064,2.03311674,50.04220515,2.033068155,50.042237895,153,3.1004205141390813
1371,152651,A0016,2,152,2.04287496,50.03590067,2.04298526,50.03584633,2.04293011,50.035873499999994,152,0.4755706327166769
1372,152672,A0016,2,159,1.96969996,50.07648505,1.96980496,50.07642729,1.96975246,50.07645617,159,0.7789514707673809
1373,152708,A0016,2,172,1.8369765,50.13265572,1.83711553,50.13264988,1.8370460149999999,50.1326528,172,1.5941775550477133
1374,153108,A0016,2,168,1.87171072,50.10717481,1.8717405,50.10708738,1.87172561,50.107131095,168,2.355046140391702
1375,153208,A0016,2,167,1.87446762,50.09837987,1.87449467,50.09829192,1.8744811449999998,50.098335895000005,167,3.792457403068742
1376,153308,A0016,2,166,1.87892378,50.08993375,1.8789946,50.08985683,1.87895919,50.08989529,166,0.8016549527561828
1377,153409,A0016,2,165,1.88855501,50.08343907,1.88867244,50.08338974,1.888613725,50.083414405,165,1.4291460186003218
1378,153509,A0016,2,164,1.90151292,50.08034836,1.90165142,50.08033713,1.9015821700000002,50.080342744999996,164,7.730789616973683
1379,153810,A0016,2,160,1.94346324,50.08096823,1.94360213,50.08096875,1.943532685,50.080968490000004,161,7.781131140675893
1380,153910,A0016,2,160,1.95735455,50.08048341,1.95748946,50.08046305,1.957422005,50.080473229999996,160,7.069477117044371
1381,154051,A0016,2,174,1.81100155,50.1380935,1.81110598,50.13803315,1.811053765,50.138063325,174,4.4020791658910845
1382,154151,A0016,2,173,1.82302768,50.13368779,1.82316086,50.13366122,1.82309427,50.133674505,173,3.1458679928968802
1383,154257,A0016,2,178,1.77100397,50.16234627,1.77112952,50.16230698,1.771066745,50.162326625,178,0.8444708487177588
1384,154357,A0016,2,176,1.78333221,50.15815851,1.7834487,50.15810916,1.7833904550000002,50.158133835,177,2.0727517283080426
1385,154557,A0016,2,175,1.8023062,50.14517728,1.80238577,50.14510355,1.802345985,50.145140415,175,2.835037254721837
1386,154710,A0016,2,239,1.65904242,50.68018094,1.65915294,50.68012478,1.65909768,50.68015286,240,7.353466923157136
1387,154809,A0016,2,238,1.66361166,50.67220916,1.66358174,50.67212069,1.6635966999999998,50.672164925000004,239,4.6391039669086
1388,154875,A0016,2,238,1.65871409,50.66727453,1.65861311,50.6672131,1.6586636,50.667243815,238,335.64684426844127
1389,154908,A0016,2,237,1.6558548,50.66494639,1.65579006,50.66486743,1.65582243,50.66490691,238,6.7513055557870265
1390,155009,A0016,2,236,1.65684059,50.65635991,1.65692521,50.65628704,1.6568829,50.656323475,237,3.970867276902758
1391,155109,A0016,2,235,1.66489428,50.64907462,1.66493307,50.64898833,1.664913675,50.649031475,236,5.473615980711785
1392,155308,A0016,2,233,1.66446095,50.63126894,1.6644278,50.63118166,1.664444375,50.6312253,234,2.5827502651750662
1393,155408,A0016,2,232,1.65991311,50.6227565,1.65986767,50.62267055,1.65989039,50.622713525,233,10.285396784240016
1394,155508,A0016,2,231,1.65666147,50.61401227,1.65663839,50.61392412,1.65664993,50.613968195,232,4.828343695359358
1395,155608,A0016,2,230,1.65410145,50.60517435,1.654063,50.60508843,1.654082225,50.60513139,231,5.149046581077497
1396,155708,A0016,2,229,1.64772025,50.59722027,1.64763814,50.59714718,1.647679195,50.597183725,230,2.290804481305521
1397,155808,A0016,2,228,1.6413274,50.58925745,1.64129346,50.58917039,1.6413104299999999,50.58921392,229,2.362673471017097
1398,155908,A0016,2,227,1.64121387,50.58033493,1.64124635,50.58024802,1.64123011,50.580291474999996,228,4.780333409628862
1399,156008,A0016,2,226,1.64753219,50.57237219,1.64762342,50.57230336,1.647577805,50.572337775,227,3.2736641858952487
1400,156108,A0016,2,225,1.65762843,50.56604996,1.65772454,50.56598436,1.657676485,50.56601716,226,8.568737249777964
1401,156207,A0016,2,224,1.66598394,50.55891115,1.66605569,50.55883382,1.666019815,50.558872484999995,225,6.688070389133778
1402,156307,A0016,2,223,1.67276638,50.55099107,1.67283391,50.55091112,1.672800145,50.550951095,224,3.8512875310648034
1403,156406,A0016,2,222,1.67798866,50.54274441,1.67801792,50.54265708,1.67800329,50.542700745,223,9.056533037244966
1404,156506,A0016,2,221,1.68115393,50.53395802,1.68119832,50.53387199,1.681176125,50.533915005,222,5.768073324032444
1405,156606,A0016,2,220,1.68631711,50.52557261,1.68635359,50.52548503,1.68633535,50.52552882,221,2.925152741864971
1406,156705,A0016,2,219,1.68622036,50.51675081,1.68618666,50.5166632,1.68620351,50.516707005,220,4.755265384493332
1407,157004,A0016,2,216,1.6823124,50.49042045,1.68236455,50.49033666,1.6823384749999999,50.490378555,217,14.634131897318852
1408,157104,A0016,2,215,1.68999586,50.48291499,1.69008612,50.48284674,1.69004099,50.482880865,216,8.86589566027388
1409,157204,A0016,2,214,1.69892659,50.47595234,1.69900536,50.47587869,1.698965975,50.475915515,215,6.596216732369779
1410,157303,A0016,2,213,1.7032874,50.46760517,1.7032932,50.46751503,1.7032903,50.4675601,214,10.604989380848357
1411,157403,A0016,2,212,1.70010902,50.45892668,1.7000475,50.45884586,1.70007826,50.458886269999994,213,11.077383396384402
1412,157502,A0016,2,211,1.69489664,50.45065764,1.69485896,50.45057047,1.6948778,50.450614055,212,14.61054358597611
1413,157603,A0016,2,210,1.69287455,50.44167446,1.69287228,50.44158447,1.692873415,50.441629465000005,211,5.835722833928827
1414,157702,A0016,2,209,1.69346841,50.43276879,1.6934763,50.43267847,1.693472355,50.43272363,210,5.582453687775213
1415,157902,A0016,2,207,1.69379203,50.41476041,1.69378484,50.4146715,1.693788435,50.414715955,208,0.852742254851588
1416,158101,A0016,2,205,1.69423309,50.39685452,1.69424384,50.39676449,1.694238465,50.396809505,206,6.634290107437228
1417,158201,A0016,2,204,1.69587994,50.38790381,1.69589777,50.38781365,1.695888855,50.38785873,205,14.197784879522512
1418,158301,A0016,2,203,1.69726158,50.37893812,1.69726036,50.37884807,1.6972609699999999,50.378893094999995,204,6.837142187696475
1419,158400,A0016,2,202,1.69482819,50.37018861,1.69478122,50.37010411,1.6948047050000001,50.37014636,203,11.726508704426779
1420,158500,A0016,2,201,1.6896337,50.36181628,1.68959628,50.36172892,1.68961499,50.361772599999995,202,11.074080029142243
1421,158600,A0016,2,200,1.68867457,50.35287829,1.68869341,50.35278962,1.68868399,50.352833955,201,9.20867760012473
1422,158701,A0016,2,199,1.69283642,50.34419389,1.69288728,50.34410932,1.69286185,50.344151605,200,1.1851066894448832
1423,158800,A0016,2,198,1.69870086,50.33612131,1.69878021,50.33604609,1.698740535,50.3360837,199,3.196026565791228
1424,159099,A0016,2,195,1.72201627,50.3146793,1.72204187,50.31459049,1.72202907,50.314634895,196,2.000850481581467
1425,159198,A0016,2,195,1.72458353,50.30590564,1.72461223,50.30581734,1.7245978800000001,50.30586149,195,2.1174117521787856
1426,159298,A0016,2,194,1.72800326,50.29716289,1.72803975,50.29707589,1.728021505,50.297119390000006,194,8.753865561417488
1427,159398,A0016,2,193,1.73132729,50.28840963,1.73135169,50.28832075,1.73133949,50.28836518999999,193,0.5417434326506915
1428,159498,A0016,2,192,1.73338067,50.27948337,1.73340086,50.2793944,1.733390765,50.279438885000005,192,2.617637270669941
1429,159697,A0016,2,190,1.743868,50.26311374,1.74394035,50.26303747,1.743904175,50.263075605,190,1.4675833528474351
1430,159797,A0016,2,189,1.74907487,50.25479493,1.74910322,50.25470616,1.749089045,50.254750545,189,0.3072272620125875
1431,159898,A0016,2,187,1.75046762,50.24573725,1.75047798,50.24564713,1.7504728,50.24569219,188,7.17165997532654
1432,159996,A0016,2,187,1.75146813,50.23692022,1.75147757,50.23683059,1.7514728499999999,50.236875405,187,3.629903794995713
1433,160096,A0016,2,186,1.75203215,50.22792216,1.75203584,50.22783185,1.7520339950000001,50.227877004999996,186,3.1449436419079984
1434,160357,A0016,2,58,2.08192529,49.31422985,2.08187539,49.31414578,2.08190034,49.314187815,58,16.066550753321422
1435,160457,A0016,2,57,2.07679954,49.30588227,2.07674836,49.30579875,2.0767739499999998,49.305840509999996,57,13.086151228684118
1436,160557,A0016,2,56,2.07203696,49.29745919,2.07200738,49.29737152,2.0720221700000003,49.297415355,56,3.3051442195616056
1437,160658,A0016,2,55,2.07248911,49.28847584,2.07252785,49.28838941,2.0725084799999998,49.288432625,55,14.33808738834368
1438,160758,A0016,2,54,2.07931907,49.28075867,2.07940692,49.28069052,2.079362995,49.280724594999995,54,2.1385476351634387
1439,160857,A0016,2,53,2.08783083,49.27381895,2.08790487,49.27374431,2.0878678500000003,49.27378163,53,9.948690148569414
1440,160957,A0016,2,52,2.09288266,49.2655242,2.09290712,49.26543592,2.09289489,49.26548006,52,10.728429044201295
1441,161057,A0016,2,51,2.09322876,49.25655554,2.09322469,49.25646534,2.093226725,49.25651044,51,4.54705806246165
1442,161158,A0016,2,50,2.09477942,49.24758331,2.09482044,49.247497,2.0947999299999998,49.247540155,50,2.46213048060466
1443,161257,A0016,2,49,2.09979204,49.23932344,2.09984749,49.23924199,2.0998197650000003,49.239282715,49,0.7814520453768626
1444,161357,A0016,2,48,2.10580462,49.23124903,2.1058691,49.2311696,2.10583686,49.231209315,48,5.411515043620173
1445,161457,A0016,2,47,2.11311236,49.22365629,2.11320137,49.2235876,2.113156865,49.223621945000005,47,10.15307158263551
1446,161557,A0016,2,46,2.12353873,49.21787057,2.12365727,49.21782432,2.123598,49.217847445000004,46,12.640388673351499
1447,161658,A0016,2,45,2.13637996,49.21456768,2.13651351,49.21454529,2.136446735,49.214556485,45,1.9529469445937138
1448,161759,A0016,2,44,2.14951752,49.21175037,2.14964227,49.21171236,2.149579895,49.211731365,44,4.47448982330397
1449,161859,A0016,2,43,2.1618977,49.20791345,2.16202057,49.20787446,2.161959135,49.207893955,43,4.770964450011244
1450,161958,A0016,2,42,2.17343761,49.20324965,2.17354892,49.20319833,2.1734932650000003,49.20322399,42,6.339326507599815
1451,162057,A0016,2,41,2.18453315,49.19810526,2.18464548,49.19805335,2.184589315,49.198079305,41,2.5849767913231796
1452,162164,A0016,2,39,2.19633781,49.1924028,2.19644392,49.19234501,2.196390865,49.192373905,40,1.5260177122368828
1453,162258,A0016,2,39,2.20622393,49.18697365,2.20633138,49.18691824,2.206277655,49.186945945,39,6.293033729082623
1454,162358,A0016,2,38,2.21701406,49.18142648,2.21712209,49.18137113,2.2170680750000002,49.181398805,38,10.054482792964707
1455,162457,A0016,2,37,2.22602696,49.17488494,2.22608797,49.17480402,2.2260574650000002,49.174844480000004,37,8.981365725771148
1456,162562,A0016,2,36,2.23032799,49.16590133,2.23038056,49.165818,2.230354275,49.165859665,36,14.760422008056047
1457,162659,A0016,2,35,2.23785308,49.15877847,2.23794328,49.15871179,2.23789818,49.15874513,35,14.992566321033841
1458,162759,A0016,2,34,2.24619219,49.15168816,2.24624789,49.15160631,2.24622004,49.151647235,34,6.1662215776850635
1459,162857,A0016,2,33,2.25042715,49.14333254,2.25046441,49.14324556,2.25044578,49.14328905,33,3.525070097419698
1460,162957,A0016,2,32,2.25322884,49.13454713,2.2532407,49.1344576,2.2532347699999997,49.134502365,32,7.20869655807524
1461,163058,A0016,2,31,2.25326021,49.12546881,2.25325373,49.12537837,2.25325697,49.12542359,31,2.0439652452931876
1462,163158,A0016,2,30,2.25291072,49.11652107,2.25293676,49.11643245,2.25292374,49.11647676,30,4.434327375447519
1463,163518,A0016,2,74,2.15145644,49.44531045,2.15141934,49.44522413,2.15143789,49.445267290000004,74,4.733507599045591
1464,163618,A0016,2,73,2.1443638,49.43773948,2.14426198,49.43767874,2.14431289,49.43770911,73,2.031558700763638
1465,163719,A0016,2,72,2.13328298,49.43229059,2.13318895,49.43222555,2.133235965,49.43225807,72,2.1893203878742824
1466,163819,A0016,2,71,2.12694954,49.42443343,2.1269204,49.42434515,2.1269349699999998,49.42438929,71,3.3327159819690166
1467,163919,A0016,2,69,2.12567186,49.41553252,2.12568716,49.41544332,2.1256795100000003,49.415487920000004,70,2.658178165604688
1468,164019,A0016,2,69,2.12632584,49.4065933,2.12631153,49.40650396,2.126318685,49.40654863,69,8.381494731182867
1469,164119,A0016,2,68,2.12269714,49.39798484,2.1226392,49.39790359,2.12266817,49.397944214999995,68,1.906231192290747
1470,164219,A0016,2,67,2.11677152,49.38987966,2.11671836,49.38979726,2.1167449400000002,49.38983846,67,8.027088163131527
1471,164320,A0016,2,66,2.11215875,49.38134594,2.11212129,49.38125961,2.11214002,49.381302775,66,8.426993966178237
1472,164420,A0016,2,64,2.1091411,49.37259494,2.109119,49.37250686,2.10913005,49.3725509,65,2.0060949352970816
1473,164519,A0016,2,64,2.10771906,49.36374454,2.1077129,49.36365527,2.10771598,49.363699905000004,64,3.7083173406070786
1474,164619,A0016,2,63,2.1078626,49.35476827,2.10786902,49.35467801,2.10786581,49.354723140000004,63,4.704582400492383
1475,164718,A0016,2,62,2.10734803,49.34590512,2.1073263,49.34581612,2.1073371649999997,49.345860619999996,62,17.2027123473898
1476,164821,A0016,2,61,2.10338716,49.33704895,2.1033314,49.33696643,2.1033592800000003,49.33700769,61,8.845893210391873
1477,164913,A0016,2,104,2.23513656,49.70107066,2.23509212,49.70098676,2.23511434,49.70102871,104,9.711129029272158
1478,165113,A0016,2,102,2.22209195,49.6854278,2.22199986,49.68536227,2.222045905,49.685395035,102,7.056567449250436
1479,165213,A0016,2,101,2.21340593,49.67844123,2.21333279,49.67836563,2.2133693599999997,49.67840343,101,14.650879377585305
1480,165415,A0016,2,99,2.21042243,49.66119247,2.2104765,49.66111027,2.210449465,49.66115137,99,1.9075599762346624
1481,165515,A0016,2,98,2.21556377,49.65286815,2.21559485,49.65278127,2.21557931,49.652824710000004,98,2.097691151333518
1482,165615,A0016,2,97,2.21566753,49.64395497,2.2156375,49.64386686,2.2156525150000004,49.643910915000006,97,2.2450715637627416
1483,165714,A0016,2,96,2.21080443,49.63567168,2.21075743,49.63558734,2.2107809300000003,49.63562951,96,9.694871432361301
1484,165815,A0016,2,95,2.20829493,49.62679871,2.20829308,49.62670827,2.208294005,49.62675349,95,2.9589958375038474
1485,165916,A0016,2,94,2.20930347,49.61776151,2.20929951,49.61767243,2.20930149,49.617716970000004,94,5.495220199194927
1486,165956,A0026,2,175,3.30249646,49.80563124,3.302391,49.80569006,3.3024437300000002,49.80566065,176,2.2810694177581117
1487,166055,A0026,2,174,3.29149574,49.81099659,3.2913828,49.8110493,3.2914392699999997,49.811022945000005,175,6.362349255391906
1488,166155,A0026,2,173,3.28008905,49.81613338,3.27996999,49.81617937,3.2800295200000003,49.816156375,174,39.17704922783847
1489,166255,A0026,2,172,3.26742036,49.81982662,3.26728924,49.8198561,3.2673548,49.81984136,173,22.055992033754247
1490,166356,A0026,2,171,3.25446,49.82331384,3.25433904,49.82335755,3.2543995199999998,49.823335695,172,3.2175830191383277
1491,166455,A0026,2,170,3.24399106,49.82898573,3.24390794,49.82905825,3.2439495000000003,49.82902199,171,1.7792714757780574
1492,166554,A0026,2,169,3.23813005,49.83698575,3.2380898,49.83707188,3.238109925,49.837028815,170,47.303570898236856
1493,166754,A0026,2,167,3.23466404,49.85477021,3.23467222,49.85485981,3.23466813,49.854815009999996,168,16.81560160480305
1494,166854,A0026,2,166,3.23684436,49.86364782,3.2368816,49.86373396,3.2368629799999997,49.86369089,167,1.7551826198289966
1495,166953,A0026,2,165,3.24211713,49.8718538,3.24218596,49.87193179,3.242151545,49.871892794999994,166,7.847931046946989
1496,167053,A0026,2,164,3.24989701,49.8793198,3.24997144,49.87939544,3.249934225,49.87935762,165,7.179530841325403
1497,167153,A0026,2,163,3.25487197,49.88768327,3.25489491,49.88777166,3.25488344,49.887727465,164,3.9309013769168533
1498,167253,A0026,2,162,3.25441224,49.89662898,3.25437992,49.89671643,3.2543960800000002,49.896672705,163,6.150902260198212
1499,167353,A0026,2,161,3.24860168,49.9047474,3.24851827,49.90482063,3.248559975,49.904784015000004,162,6.950297799529187
1500,167453,A0026,2,160,3.23989381,49.91180116,3.23981011,49.91187403,3.23985196,49.911837595,161,1.9609520811935355
1501,167553,A0026,2,159,3.23213417,49.91926959,3.23206192,49.91934698,3.232098045,49.919308285,160,1.5136012688728167
1502,167653,A0026,2,158,3.22557061,49.9271982,3.22551023,49.92728018,3.2255404199999997,49.927239189999995,159,8.148053646675672
1503,167752,A0026,2,157,3.21885353,49.93497483,3.21877775,49.93505,3.21881564,49.935012415,158,1.722306644658935
1504,167853,A0026,2,156,3.21189268,49.9428679,3.21183118,49.9429492,3.21186193,49.94290855,157,11.23819085412089
1505,167952,A0026,2,155,3.20637306,49.9510381,3.20631933,49.95112046,3.206346195,49.95107928,156,4.991606626378325
1506,168052,A0026,2,154,3.20094785,49.95934233,3.20089331,49.95942569,3.20092058,49.95938401,155,8.769750065218295
1507,168151,A0026,2,153,3.19615695,49.96771122,3.19611663,49.96779719,3.19613679,49.967754205,154,3.6488951688695854
1508,168251,A0026,2,152,3.19287397,49.97645853,3.19284478,49.976547,3.1928593750000003,49.976502765,153,7.547315440303035
1509,168349,A0026,2,151,3.18998181,49.98508777,3.18994957,49.98517565,3.18996569,49.985131710000005,152,21.68079593928335
1510,168450,A0026,2,150,3.18544603,49.99369845,3.18538804,49.99378,3.185417035,49.993739225,151,7.022127777188372
1511,168550,A0026,2,149,3.17897633,50.00168157,3.17891176,50.00176187,3.1789440449999997,50.001721720000006,150,4.427005389199071
1512,168651,A0026,2,148,3.17359708,50.01009014,3.17355667,50.01017672,3.173576875,50.010133429999996,149,16.09399644105728
1513,168750,A0026,2,147,3.17097013,50.01882156,3.17095765,50.01891152,3.1709638900000003,50.018866540000005,148,28.02211658802997
1514,168849,A0026,2,146,3.17106346,50.02773015,3.1710782,50.02781963,3.17107083,50.02777489,147,18.158352554303807
1515,168948,A0026,2,145,3.17359072,50.03647999,3.17362084,50.03656751,3.17360578,50.03652375,146,3.5897751872066723
1516,169048,A0026,2,144,3.17657143,50.04528736,3.17659785,50.04537633,3.1765846399999997,50.04533184500001,145,3.366835150138537
1517,169148,A0026,2,143,3.17833225,50.05423046,3.17834063,50.05431961,3.17833644,50.054275035,144,1.087477944525025
1518,169249,A0026,2,142,3.17833836,50.06330694,3.1783293,50.06339689,3.17833383,50.063351915,143,6.962590444664365
1519,169349,A0026,2,141,3.17658605,50.07224111,3.17656071,50.072329,3.17657338,50.072285055,142,1.83929551726633
1520,169448,A0026,2,140,3.17395046,50.08100717,3.17392362,50.08109573,3.17393704,50.081051450000004,141,6.808093630314878
1521,169548,A0026,2,139,3.17129122,50.08984983,3.17126436,50.089938,3.17127779,50.089893915,140,11.490601426029874
1522,169649,A0026,2,138,3.16802969,50.09870542,3.16799138,50.09879183,3.168010535,50.098748625,139,9.943432328885029
1523,169748,A0026,2,137,3.16375389,50.10720219,3.16370425,50.10728736,3.16372907,50.107244775,138,2.3214518532840436
1524,169849,A0026,2,136,3.15853956,50.11567269,3.15848756,50.115756,3.1585135600000003,50.115714345,137,11.377786020773662
1525,169946,A0026,2,135,3.15339362,50.12373751,3.1533355,50.1238197,3.15336456,50.123778605,136,20.443128836468937
1526,170051,A0026,2,134,3.14613249,50.13195836,3.14605206,50.13203183,3.146092275,50.131995095,135,25.40485211266953
1527,170148,A0026,2,133,3.13738302,50.13863139,3.13728332,50.13869495,3.13733317,50.13866317,134,6.5835224432295
1528,170247,A0026,2,132,3.12691631,50.14449027,3.12680884,50.14454716,3.1268625749999996,50.144518715000004,133,15.691007607498483
1529,170347,A0026,2,131,3.1164734,50.15049062,3.11637672,50.15055589,3.11642506,50.150523254999996,132,9.690840110361899
1530,170447,A0026,2,130,3.10815406,50.15770766,3.10808519,50.1577869,3.108119625,50.157747279999995,131,3.4038493744833027
1531,170547,A0026,2,129,3.10288746,50.16601432,3.1028512,50.1661025,3.10286933,50.166058410000005,130,11.886095764871353
1532,170646,A0026,2,128,3.10099004,50.17483468,3.10098856,50.17492467,3.1009893,50.174879675,129,20.466866477076763
1533,170746,A0026,2,127,3.10224724,50.18380297,3.10226897,50.18389197,3.1022581049999998,50.18384747,128,7.9809418874747795
1534,170841,A0026,2,126,3.10426597,50.19226783,3.10428221,50.19235816,3.10427409,50.192312994999995,127,2.867340875803899
1535,170946,A0026,2,125,3.10371449,50.20168813,3.10368782,50.20177613,3.1037011550000004,50.201732129999996,126,2.1264169350885926
1536,171045,A0026,2,124,3.09925442,50.21010714,3.09919369,50.21018771,3.0992240549999996,50.210147425,125,10.792193136617348
1537,171146,A0026,2,123,3.0920484,50.21792618,3.0919587,50.21799653,3.0920035500000003,50.217961355,124,3.040405188905976
1538,171446,A0026,2,120,3.05449272,50.22896786,3.05436375,50.22900379,3.0544282349999996,50.228985824999995,121,4.8417228815351425
1539,171644,A0026,2,118,3.03172302,50.23903091,3.03163156,50.23909808,3.03167729,50.239064494999994,119,7.189849260187292
1540,171744,A0026,2,117,3.02357429,50.24634502,3.02349596,50.24641916,3.023535125,50.24638209,118,4.554397572990126
